#./overdamped_3d --dev=1 --amp=250.0 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=10000 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=50.0 --zeta=0.02 --comp=0 --mean=1.0 --second=2.0 --skew=0.99 --distribution=s>> 1D_double_a:-1:3:300:1_2.0_50.0_0.99_1.0_0.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
6.118789e+00 1.172581e+00 9.336341e-01 5.726931e+05 4.557116e+01 9.580016e-03 2.350569e-03
6.309556e+00 1.183702e+00 9.527750e-01 6.273024e+05 4.991927e+01 1.005411e-03 2.126455e-03
6.506271e+00 1.184704e+00 9.690046e-01 6.510218e+05 5.180302e+01 -4.476643e-02 2.271652e-03
6.709118e+00 1.210543e+00 9.998403e-01 6.435760e+05 5.121383e+01 -7.200009e-02 2.290249e-03
6.918290e+00 1.213843e+00 9.279050e-01 5.893554e+05 4.689787e+01 1.889479e-02 2.187490e-03
7.133984e+00 1.225149e+00 9.774728e-01 6.327966e+05 5.035695e+01 -5.095071e-02 2.134800e-03
7.356401e+00 1.238474e+00 8.991926e-01 5.795451e+05 4.612342e+01 -5.251229e-03 1.959920e-03
7.585754e+00 1.260467e+00 9.655406e-01 6.350767e+05 5.053774e+01 -2.758944e-02 2.356648e-03
7.822257e+00 1.277884e+00 9.296256e-01 6.093324e+05 4.849547e+01 -1.056004e-02 1.852274e-03
8.066133e+00 1.293062e+00 9.642010e-01 6.456332e+05 5.137745e+01 -4.952979e-02 2.228975e-03
8.317613e+00 1.306395e+00 9.587327e-01 6.124301e+05 4.873898e+01 -3.770489e-02 2.095819e-03
8.576933e+00 1.322245e+00 9.534482e-01 6.251826e+05 4.975247e+01 7.774675e-02 2.388120e-03
8.844338e+00 1.338201e+00 9.031915e-01 6.116398e+05 4.866768e+01 -3.185391e-03 2.225399e-03
9.120080e+00 1.359251e+00 9.511791e-01 6.247814e+05 4.972128e+01 -2.450931e-02 2.138853e-03
9.404419e+00 1.387155e+00 9.540933e-01 6.453820e+05 5.135294e+01 -1.280582e-02 2.195001e-03
9.697623e+00 1.405693e+00 9.698388e-01 6.432203e+05 5.119442e+01 -1.837051e-02 2.331972e-03
9.999969e+00 1.436451e+00 1.012315e+00 6.632536e+05 5.277896e+01 3.018439e-02 2.204537e-03
1.031174e+01 1.454714e+00 1.045272e+00 6.580137e+05 5.236198e+01 -5.611479e-03 2.216458e-03
1.063323e+01 1.488362e+00 9.986280e-01 6.346562e+05 5.050814e+01 -2.916563e-02 2.190232e-03
1.096475e+01 1.510546e+00 8.907261e-01 5.716890e+05 4.548394e+01 -2.887011e-02 2.132535e-03
1.130660e+01 1.545727e+00 9.375903e-01 5.775219e+05 4.595695e+01 -4.602826e-02 1.948595e-03
1.165911e+01 1.569112e+00 9.693737e-01 6.358995e+05 5.059600e+01 -4.018289e-02 2.287149e-03
1.202261e+01 1.602103e+00 9.490375e-01 6.045098e+05 4.810745e+01 5.366802e-04 2.154589e-03
1.239744e+01 1.642112e+00 8.995269e-01 5.615456e+05 4.467798e+01 -2.056128e-02 2.231956e-03
1.278396e+01 1.677202e+00 9.038913e-01 5.972433e+05 4.752367e+01 7.667744e-02 2.141595e-03
1.318252e+01 1.720439e+00 9.097813e-01 5.806791e+05 4.622687e+01 -1.598120e-02 2.130270e-03
1.359352e+01 1.766685e+00 9.561347e-01 5.953038e+05 4.737152e+01 -2.804488e-02 2.231956e-03
1.401733e+01 1.797980e+00 9.808704e-01 5.966922e+05 4.748674e+01 -4.784197e-02 2.274990e-03
1.445435e+01 1.846548e+00 9.840833e-01 6.334096e+05 5.041647e+01 -3.269058e-02 2.195001e-03
1.490500e+01 1.893432e+00 8.918554e-01 5.762499e+05 4.586846e+01 -4.660684e-02 2.150536e-03
1.536969e+01 1.942283e+00 9.367159e-01 6.245333e+05 4.967417e+01 -2.969444e-03 2.116680e-03
